"ID";"RegioS";"Perioden";"AfstandTotHuisartsenpraktijk_1";"Binnen1Km_2";"Binnen3Km_3";"Binnen5Km_4";"AfstandTotHuisartsenpost_5";"AfstandTotApotheek_6";"AfstandTotZiekenhuis_7";"Binnen5Km_8";"Binnen10Km_9";"Binnen20Km_10";"AfstandTotZiekenhuis_11";"Binnen5Km_12";"Binnen10Km_13";"Binnen20Km_14";"AfstandTotConsultatiebureau_15";"AfstandTotFysiotherapeut_16";"Binnen1Km_17";"Binnen3Km_18";"Binnen5Km_19";"AfstandTotGroteSupermarkt_20";"Binnen1Km_21";"Binnen3Km_22";"Binnen5Km_23";"AfstandTotOvDagelLevensmiddelen_24";"Binnen1Km_25";"Binnen3Km_26";"Binnen5Km_27";"AfstandTotWarenhuis_28";"Binnen5Km_29";"Binnen10Km_30";"Binnen20Km_31";"AfstandTotCafeED_32";"Binnen1Km_33";"Binnen3Km_34";"Binnen5Km_35";"AfstandTotCafetariaED_36";"Binnen1Km_37";"Binnen3Km_38";"Binnen5Km_39";"AfstandTotRestaurant_40";"Binnen1Km_41";"Binnen3Km_42";"Binnen5Km_43";"AfstandTotHotelED_44";"Binnen5Km_45";"Binnen10Km_46";"Binnen20Km_47";"AfstandTotKinderdagverblijf_48";"Binnen1Km_49";"Binnen3Km_50";"Binnen5Km_51";"AfstandTotBuitenschoolseOpvang_52";"Binnen1Km_53";"Binnen3Km_54";"Binnen5Km_55";"AfstandTotSchool_56";"Binnen1Km_57";"Binnen3Km_58";"Binnen5Km_59";"AfstandTotSchool_60";"Binnen3Km_61";"Binnen5Km_62";"Binnen10Km_63";"AfstandTotSchool_64";"Binnen3Km_65";"Binnen5Km_66";"Binnen10Km_67";"AfstandTotSchool_68";"Binnen3Km_69";"Binnen5Km_70";"Binnen10Km_71";"Binnen10Km_72";"Binnen20Km_73";"Binnen50Km_74";"Binnen10Km_75";"Binnen20Km_76";"Binnen50Km_77";"Binnen10Km_78";"Binnen20Km_79";"Binnen50Km_80";"Binnen10Km_81";"Binnen20Km_82";"Binnen50Km_83";"Binnen10Km_84";"Binnen20Km_85";"Binnen50Km_86";"AfstandTotOpenbaarGroenTotaal_87";"AfstandTotParkOfPlantsoen_88";"AfstandTotDagrecreatiefTerrein_89";"AfstandTotBos_90";"AfstandTotOpenNatTerreinTotaal_91";"AfstandTotOpenDroogNatTerrein_92";"AfstandTotOpenNatNatuurlijkTerrein_93";"AfstandTotSemiOpenbaarGroenTotaal_94";"AfstandTotSportterrein_95";"AfstandTotVolkstuin_96";"AfstandTotVerblijfsrecreatiefTerrein_97";"AfstandTotBegraafplaats_98";"AfstandTotRecreatiefBinnenwater_99";"AfstandTotOpritHoofdverkeersweg_100";"AfstandTotTreinstationsTotaal_101";"AfstandTotBelangrijkOverstapstation_102";"AfstandTotBibliotheek_103";"AfstandTotZwembad_104";"AfstandTotKunstijsbaan_105";"AfstandTotMuseum_106";"Binnen5Km_107";"Binnen10Km_108";"Binnen20Km_109";"AfstandTotPodiumkunstenTotaal_110";"Binnen5Km_111";"Binnen10Km_112";"Binnen20Km_113";"AfstandTotPoppodium_114";"AfstandTotBioscoop_115";"Binnen5Km_116";"Binnen10Km_117";"Binnen20Km_118";"AfstandTotSauna_119";"AfstandTotZonnebank_120";"AfstandTotAttractie_121";"Binnen10Km_122";"Binnen20Km_123";"Binnen50Km_124";"AfstandTotBrandweerkazerne_125"
"8431";"GM0632";"2021JJ00";"     1.1";"     0.8";"     3.5";"     6.6";"    14.4";"     1.4";"     3.4";"     0.8";"     1.2";"     7.3";"     3.4";"     0.8";"     1.1";"     3.9";"       .";"       .";"       .";"       .";"       .";"     0.9";"     1.2";"     4.7";"     8.1";"     0.9";"     6.5";"    25.5";"    39.0";"     2.9";"     0.8";"     3.1";"    22.8";"     1.4";"     0.8";"     3.8";"     5.4";"     1.0";"     3.5";"    15.2";"    22.0";"     0.8";"     6.1";"    27.3";"    39.7";"     2.0";"     1.8";"     4.6";"    45.1";"     0.7";"     1.4";"     9.3";"    17.8";"     0.7";"     2.0";"     9.9";"    19.6";"     0.6";"     1.8";"     8.1";"    14.9";"     2.1";"     2.5";"     4.0";"     6.8";"     2.2";"     2.0";"     3.2";"     5.7";"     2.5";"     1.0";"     1.6";"     2.7";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.5";"     2.9";"     3.2";"     1.7";"     2.5";"    19.3";"     2.8";"     0.9";"     2.3";"    17.1";"     3.0";"     0.8";"     1.3";"    13.1";"    16.2";"     3.3";"     0.8";"     1.5";"     9.3";"    17.6";"     2.7";"     4.2";"     1.4";"     8.5";"    83.0";"     1.7"
"8447";"GM0466";"2021JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"8463";"GM1690";"2021JJ00";"     2.0";"     0.4";"     0.7";"     1.2";"     5.7";"     2.0";"     8.4";"     0.0";"     0.7";"     3.1";"     8.4";"     0.0";"     0.7";"     2.0";"       .";"       .";"       .";"       .";"       .";"     1.7";"     0.8";"     1.3";"     2.0";"     1.5";"     2.0";"     3.1";"     5.1";"     8.7";"     0.0";"     1.0";"     5.1";"     3.7";"     0.4";"     0.5";"     1.1";"     1.8";"     1.2";"     2.0";"     3.3";"     1.4";"     1.6";"     3.3";"     5.9";"     3.8";"     1.0";"     4.9";"    22.4";"     1.2";"     1.5";"     2.7";"     5.0";"     1.4";"     1.2";"     2.2";"     3.8";"     1.2";"     0.8";"     1.6";"     3.1";"     8.6";"     0.0";"     0.1";"     5.2";"     8.6";"     0.0";"     0.1";"     4.9";"     8.9";"     0.0";"     0.0";"     1.8";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.5";"     9.7";"    14.8";"     2.2";"     9.8";"    45.0";"     6.6";"     0.4";"     1.3";"     6.9";"     9.0";"     0.0";"     1.0";"     3.3";"    12.1";"     9.4";"     0.0";"     0.6";"     2.0";"    10.5";"    10.9";"     5.5";"     2.5";"     7.1";"    38.9";"     2.5"
"8479";"GM0880";"2021JJ00";"     1.1";"     1.6";"     5.0";"    10.7";"     7.1";"     1.4";"     5.6";"     0.3";"     1.9";"     9.9";"     7.1";"     0.1";"     1.0";"     5.8";"       .";"       .";"       .";"       .";"       .";"     1.3";"     0.7";"     4.6";"    11.0";"     1.1";"     5.4";"    19.0";"    49.0";"     1.5";"     2.7";"     5.2";"    21.9";"     1.1";"     0.9";"     6.8";"    13.3";"     1.0";"     2.7";"    16.0";"    32.8";"     0.8";"     2.4";"    21.5";"    42.0";"     1.8";"     2.7";"     9.4";"   172.8";"     0.7";"     2.5";"     7.6";"    23.8";"     0.7";"     2.0";"     7.0";"    18.1";"     0.8";"     1.6";"     5.3";"    12.5";"     4.6";"     0.0";"     3.5";"    12.4";"     4.7";"     0.0";"     1.5";"     7.5";"     4.6";"     0.0";"     2.3";"     5.8";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.8";"     2.5";"     8.6";"     1.5";"     5.1";"    21.2";"     3.9";"     4.5";"     7.1";"    31.6";"     7.7";"     0.2";"     2.0";"    22.8";"     7.9";"     7.5";"     0.2";"     2.1";"    11.5";"     3.8";"     4.3";"     6.2";"     2.8";"    10.0";"    52.4";"     1.8"
"8495";"GM0351";"2021JJ00";"     1.0";"     0.9";"     2.0";"     3.8";"    12.0";"     1.1";"     7.1";"     0.0";"     1.7";"    11.6";"    12.0";"     0.0";"     0.0";"     4.7";"       .";"       .";"       .";"       .";"       .";"     0.9";"     1.6";"     3.5";"     5.2";"     0.8";"     4.1";"     9.2";"    16.4";"     1.1";"     1.2";"     4.9";"    21.6";"     1.0";"     1.1";"     2.0";"     3.5";"     1.0";"     2.7";"     5.7";"    10.0";"     0.8";"     2.2";"     4.3";"    10.0";"     2.7";"     1.0";"     8.7";"    45.5";"     0.8";"     1.8";"     4.9";"     7.3";"     0.7";"     2.6";"     6.8";"    11.5";"     0.7";"     2.2";"     4.9";"     8.9";"     6.4";"     0.0";"     0.0";"     4.9";"     6.4";"     0.0";"     0.0";"     4.0";"     8.9";"     0.0";"     0.0";"     3.3";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     0.6";"     5.2";"    10.4";"     1.1";"     6.4";"    26.6";"     9.5";"     0.0";"     2.3";"    17.6";"     8.4";"     0.0";"     2.5";"    14.7";"    10.9";"     9.8";"     0.0";"     0.8";"     4.1";"    10.2";"     6.9";"    11.9";"     0.0";"     6.4";"    46.1";"     1.5"
"8511";"GM0874";"2021JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"8527";"GM0710";"2021JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"8543";"GM0683";"2021JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"8559";"GM0479";"2021JJ00";"     0.9";"     1.2";"     7.6";"    15.7";"     5.0";"     1.0";"     3.0";"     0.9";"     2.2";"    12.4";"     5.0";"     0.5";"     1.4";"     8.6";"       .";"       .";"       .";"       .";"       .";"     0.7";"     1.8";"    10.4";"    20.1";"     0.6";"     6.5";"    35.4";"    63.8";"     2.4";"     2.0";"     6.7";"    31.7";"     1.2";"     2.7";"    14.1";"    23.9";"     0.6";"     4.6";"    29.0";"    52.4";"     0.6";"     6.0";"    31.3";"    57.8";"     2.2";"     4.9";"    17.2";"   366.1";"     0.5";"     3.2";"    20.2";"    39.0";"     0.6";"     2.1";"    13.9";"    27.7";"     0.8";"     1.6";"     9.2";"    18.8";"     1.7";"     3.2";"     5.7";"    16.2";"     1.8";"     2.0";"     3.5";"    10.8";"     2.4";"     1.4";"     2.6";"     7.4";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.6";"     2.0";"     5.2";"     2.8";"     2.3";"    17.5";"     3.3";"     3.4";"     7.7";"    55.5";"     4.6";"     1.1";"     3.8";"    48.8";"     5.3";"     4.9";"     1.1";"     2.2";"    17.4";"     7.2";"     2.3";"     4.0";"     3.7";"    14.1";"    58.4";"     1.5"
"8575";"GM0297";"2021JJ00";"     1.2";"     1.2";"     3.3";"     5.2";"     5.2";"     1.6";"     5.2";"     1.2";"     1.4";"     7.0";"    16.0";"     0.0";"     0.0";"     1.3";"       .";"       .";"       .";"       .";"       .";"     1.1";"     1.1";"     2.9";"     4.9";"     1.0";"     2.8";"     8.3";"    13.6";"     4.2";"     0.6";"     1.6";"    10.3";"     2.1";"     0.9";"     2.7";"     4.4";"     1.2";"     2.5";"     8.5";"    13.2";"     1.2";"     2.6";"    10.2";"    15.2";"     3.5";"     0.8";"     3.9";"    28.0";"     0.7";"     1.5";"     4.1";"     8.0";"     2.2";"     1.1";"     3.3";"     5.0";"     0.7";"     1.6";"     3.6";"     6.9";"     3.1";"     1.9";"     2.5";"     4.1";"     3.1";"     1.9";"     2.5";"     4.1";"     4.8";"     0.5";"     0.6";"     0.9";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.6";"     5.6";"    17.4";"     2.7";"     3.9";"    17.9";"     4.1";"     0.6";"     3.1";"    16.4";"     5.4";"     0.6";"     0.7";"     6.2";"    16.9";"    14.2";"     0.0";"     0.0";"     3.2";"    15.9";"     3.6";"     8.4";"     0.7";"     4.9";"    51.0";"     1.7"
"8591";"GM0473";"2021JJ00";"     0.7";"     1.9";"     3.8";"     5.0";"     9.8";"     0.9";"     8.0";"     0.1";"     1.7";"     7.8";"     9.8";"     0.0";"     0.7";"     3.9";"       .";"       .";"       .";"       .";"       .";"     0.7";"     1.9";"     3.8";"     5.1";"     0.6";"     8.8";"    15.4";"    20.1";"     1.4";"     1.1";"     5.4";"    16.0";"     0.9";"     7.2";"    12.2";"    13.8";"     0.5";"     9.4";"    19.0";"    22.2";"     0.5";"    26.6";"    55.0";"    69.8";"     0.8";"    19.9";"    37.8";"    78.1";"     0.7";"     2.6";"     6.9";"    10.2";"     0.7";"     2.0";"     5.8";"     8.8";"     0.8";"     2.5";"     5.9";"     8.2";"     1.4";"     1.1";"     1.5";"    14.4";"     1.4";"     1.1";"     1.4";"     8.9";"     6.5";"     0.0";"     0.2";"     7.2";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.9";"     1.0";"     9.5";"     1.3";"     9.3";"    10.0";"     1.2";"     2.0";"     7.8";"    16.7";"     8.1";"     0.0";"     4.8";"    11.3";"     8.5";"     8.4";"     0.0";"     1.5";"     4.8";"     8.9";"     1.1";"     7.5";"     3.5";"     8.4";"    55.0";"     0.9"
"8607";"GM0707";"2021JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"8623";"GM0478";"2021JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"8639";"GM0050";"2021JJ00";"     1.9";"     0.6";"     3.3";"     3.7";"    13.5";"     1.9";"    13.3";"     0.0";"     0.0";"     2.8";"    13.5";"     0.0";"     0.0";"     1.0";"       .";"       .";"       .";"       .";"       .";"     1.3";"     1.5";"     5.6";"     6.4";"     1.5";"     3.2";"    12.2";"    13.9";"     2.5";"     0.9";"     1.0";"     5.1";"     2.2";"     0.5";"     1.7";"     1.9";"     1.7";"     2.0";"     8.1";"     9.5";"     1.3";"     2.4";"    10.0";"    12.8";"     2.4";"     0.9";"     1.7";"    16.4";"     1.4";"     2.6";"    11.0";"    12.9";"     1.4";"     2.2";"    10.0";"    11.9";"     1.4";"     1.9";"     8.7";"    10.1";"     2.1";"     1.7";"     1.8";"     2.0";"     2.1";"     1.7";"     1.8";"     2.0";"    13.3";"     0.0";"     0.0";"     0.0";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.0";"    14.0";"    25.7";"     2.4";"     2.3";"    18.4";"    12.6";"     0.0";"     0.0";"     4.7";"    12.8";"     0.0";"     0.0";"     4.0";"    13.1";"    12.8";"     0.0";"     0.0";"     1.1";"    14.9";"     2.4";"    12.5";"     0.0";"     1.3";"    37.5";"     2.2"
"8655";"GM0355";"2021JJ00";"     1.0";"     1.2";"     6.1";"    10.6";"     3.1";"     1.0";"     3.0";"     1.6";"     5.1";"    14.1";"     3.0";"     1.6";"     4.5";"     8.9";"       .";"       .";"       .";"       .";"       .";"     0.8";"     2.0";"    10.0";"    16.1";"     0.7";"     8.0";"    40.3";"    63.5";"     2.2";"     1.8";"     7.7";"    34.7";"     1.7";"     1.7";"     8.4";"    12.4";"     0.7";"     5.7";"    29.1";"    41.7";"     0.8";"     8.5";"    45.7";"    67.8";"     1.7";"     5.6";"    31.2";"    79.7";"     0.6";"     2.7";"    16.2";"    28.8";"     0.6";"     3.5";"    21.3";"    38.6";"     0.7";"     1.6";"    10.3";"    19.2";"     1.6";"     5.7";"     9.5";"    19.9";"     1.8";"     5.2";"     8.6";"    15.8";"     1.8";"     2.6";"     4.4";"    11.2";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.9";"     3.8";"    10.8";"     2.1";"     2.9";"    13.4";"     5.5";"     0.3";"     8.2";"    29.5";"     2.3";"     2.6";"     7.4";"    26.6";"     2.5";"     2.8";"     0.9";"     3.3";"    12.2";"     3.4";"     2.4";"     3.1";"     2.0";"    10.2";"    52.4";"     2.5"
"8671";"GM0299";"2021JJ00";"     1.3";"     0.9";"     3.2";"     5.0";"     5.0";"     1.8";"     4.6";"     0.6";"     1.4";"     6.6";"     5.0";"     0.6";"     0.8";"     2.5";"       .";"       .";"       .";"       .";"       .";"     1.1";"     1.1";"     4.0";"     6.6";"     0.9";"     3.8";"    14.4";"    23.2";"     4.0";"     1.2";"     3.3";"    14.8";"     1.2";"     2.1";"     8.1";"    11.8";"     0.9";"     3.0";"    12.1";"    17.5";"     1.0";"     3.9";"    16.1";"    24.4";"     2.7";"     1.8";"     4.7";"    38.0";"     0.8";"     1.8";"     7.6";"    13.4";"     1.0";"     1.1";"     4.6";"     9.8";"     0.9";"     1.1";"     4.0";"     8.1";"     3.9";"     1.2";"     2.3";"     6.1";"     3.9";"     1.2";"     2.3";"     5.3";"     4.7";"     0.5";"     0.8";"     2.6";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.4";"     4.3";"    17.2";"     1.8";"     4.4";"    30.8";"     3.8";"     0.8";"     2.3";"    13.8";"     4.6";"     0.6";"     0.9";"    11.2";"    16.9";"     4.0";"     1.5";"     2.6";"     7.1";"    13.4";"     4.2";"     5.4";"     0.9";"     5.9";"    25.1";"     1.9"
"8687";"GM1666";"2021JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"8703";"GM0476";"2021JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"8719";"GM0637";"2021JJ00";"     1.0";"     1.0";"     6.6";"    15.0";"     3.4";"     1.0";"     2.7";"     1.8";"     3.2";"    24.5";"     3.4";"     0.9";"     1.2";"    12.8";"       .";"       .";"       .";"       .";"       .";"     0.9";"     1.3";"     9.0";"    19.7";"     0.8";"     4.2";"    30.8";"    64.8";"     2.0";"     2.1";"     5.5";"    50.0";"     1.6";"     0.7";"     6.6";"    14.3";"     0.8";"     3.5";"    30.7";"    62.4";"     0.7";"     4.7";"    42.9";"    88.7";"     2.3";"     3.2";"     5.9";"   165.4";"     0.5";"     3.0";"    20.2";"    45.9";"     0.5";"     3.0";"    19.3";"    43.9";"     0.6";"     2.0";"    13.2";"    30.2";"     1.8";"     3.4";"     7.1";"    14.2";"     2.0";"     3.0";"     6.3";"    12.5";"     2.2";"     1.5";"     3.3";"     8.1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     2.1";"     3.3";"    13.8";"     2.1";"     2.6";"     3.3";"     2.9";"     1.0";"     1.1";"    54.9";"     2.7";"     1.7";"     2.5";"    40.6";"     3.6";"     3.0";"     1.0";"     1.0";"    18.7";"     2.8";"     1.6";"     4.2";"     1.7";"    28.4";"    71.0";"     2.2"
"8735";"GM0638";"2021JJ00";"     0.8";"     1.2";"     2.5";"    18.6";"     5.5";"     1.3";"     5.5";"     0.4";"     4.2";"    16.2";"     5.5";"     0.4";"     3.6";"     7.6";"       .";"       .";"       .";"       .";"       .";"     0.8";"     0.8";"     2.6";"    16.8";"     0.9";"     2.7";"     9.3";"    84.1";"     4.1";"     1.9";"     7.8";"    36.8";"     1.8";"     0.2";"     3.0";"    45.0";"     1.0";"     1.5";"     6.3";"    58.3";"     0.6";"     1.8";"     7.8";"   122.9";"     3.4";"     7.2";"    25.3";"   135.8";"     0.8";"     1.1";"     5.8";"    26.8";"     0.7";"     1.1";"     6.0";"    25.0";"     0.8";"     0.7";"     2.6";"    14.0";"     3.4";"     0.7";"     4.7";"    24.5";"     3.4";"     0.4";"     3.0";"    18.8";"     3.7";"     0.6";"     2.5";"    13.1";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.1";"     4.0";"     5.8";"     1.6";"     3.8";"     6.2";"     4.2";"     4.4";"    13.2";"    44.3";"     5.0";"     1.4";"     4.5";"    27.7";"     5.5";"     4.9";"     1.5";"     4.6";"    13.1";"     4.9";"     3.9";"     5.7";"     3.4";"    20.7";"    76.3";"     3.6"
"8751";"GM0056";"2021JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"8767";"GM1892";"2021JJ00";"     1.0";"     1.2";"     4.1";"     9.3";"     7.7";"     1.5";"     3.5";"     1.0";"     3.6";"    20.7";"     7.7";"     0.0";"     0.8";"     7.9";"       .";"       .";"       .";"       .";"       .";"     1.0";"     1.1";"     2.9";"     9.5";"     0.9";"     3.9";"    10.2";"    27.3";"     3.3";"     1.3";"     7.6";"    34.1";"     1.3";"     0.3";"     2.1";"     6.0";"     1.2";"     1.2";"     4.2";"    18.6";"     0.8";"     2.9";"     9.3";"    27.0";"     3.9";"     1.0";"     5.9";"    87.5";"     0.7";"     1.8";"     7.2";"    22.2";"     0.7";"     1.8";"     7.2";"    20.1";"     0.9";"     1.5";"     4.8";"    13.1";"     3.4";"     1.0";"     2.7";"    16.9";"     3.4";"     1.0";"     2.5";"    14.2";"     5.4";"     0.0";"     0.9";"     7.5";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     1.7";"     3.6";"    10.2";"     1.6";"     2.9";"    10.2";"     8.7";"     0.0";"     1.6";"    27.2";"     6.6";"     0.4";"     2.2";"    27.3";"     7.0";"     8.6";"     0.2";"     0.9";"    13.3";"     8.9";"     4.6";"     7.1";"     2.2";"    17.1";"    70.3";"     1.6"
